taskId,taskCreatedTime,taskStatus,cod.amount,UserVar.branch_dest,UserVar.receiver_city,UserVar.weight,UserVar.branch_origin,isCOD,timeDiffMinutes
d4926e1eb9b236b5a8e5,2022-11-01 03:16:55+00:00,done,107400.0,BDO,"CIDAUN, CIANJUR",0.5,CGK,1,135.71666666666667
96310dd3110876b5c493,2022-11-01 03:16:53+00:00,done,13466.0,BDO,"CIDAUN, CIANJUR",0.02,CGK,1,109.31666666666666
e5ddbd5b310d924a8ba9,2022-11-01 03:16:53+00:00,done,184000.0,BDO,"CIDAUN, CIANJUR",1.0,CGK,1,109.7
a3a8b5eb3435495ccb76,2022-11-01 03:16:55+00:00,done,184000.0,BDO,"CIDAUN, CIANJUR",6.2,CGK,1,245.98333333333338
12c6b9bd6001d8e6c582,2022-11-01 03:16:54+00:00,done,76500.0,BDO,"CIDAUN, CIANJUR",0.4,CGK,1,121.88333333333335
c9929000fc5aba8bf6ed,2022-11-01 03:16:53+00:00,done,30300.0,BDO,"CIDAUN, CIANJUR",0.1,CGK,1,106.55
3b3941e86d31a4b7b187,2022-11-01 03:16:54+00:00,done,50346.0,BDO,"CIDAUN, CIANJUR",0.1,CGK,1,191.6
4e7a64d782e3f1341e6f,2022-11-01 03:16:55+00:00,done,99000.0,BDO,"CIDAUN, CIANJUR",1.0,CGK,1,91.78333333333333
04e15dbf94bceb1a66a4,2022-11-01 10:27:19+00:00,done,109000.0,CBN,"JATIWANGI,MAJALENGKA",1.0,PWT,1,8.816666666666666
5311199bde82d2321b02,2022-11-01 03:16:54+00:00,done,219000.0,BDO,"CIDAUN, CIANJUR",4.84,CGK,1,66.81666666666668
036f19502b78d4afac91,2022-11-01 03:16:55+00:00,done,18263.0,BDO,"CIDAUN, CIANJUR",0.01,CGK,1,124.63333333333335
4f07e91b1a5a4e5df95d,2022-11-01 03:16:55+00:00,done,41000.0,BDO,"CIDAUN, CIANJUR",0.05,CGK,1,373.43333333333334
8c9adf8a7607f9f92ca4,2022-11-01 10:27:19+00:00,done,62000.0,CBN,"JATIWANGI,MAJALENGKA",0.9,CGK,1,7.916666666666668
0c79a159137e9be2f6bf,2022-11-01 02:34:10+00:00,done,970632.0,DJB,"DANAU TELUK,JAMBI",2.0,CGK,1,71.61666666666666
df99e7ee87159019aef2,2022-11-01 02:34:10+00:00,done,14000.0,DJB,"DANAU TELUK,JAMBI",0.3,CGK,1,81.75
dceb47549dd8ffe2dd61,2022-11-01 06:52:25+00:00,done,43500.0,CXP,"WANAREJA,CILACAP",0.1,CGK,1,168.3
2124a9647846c4225044,2022-11-01 06:52:25+00:00,done,107360.0,CXP,"WANAREJA,CILACAP",0.5,CGK,1,168.6
12f649566a85d4991cdb,2022-11-01 02:34:10+00:00,done,19667.0,DJB,"DANAU TELUK,JAMBI",0.2,CGK,1,85.95
c258a52b6f6f43e3b6b0,2022-11-01 06:52:25+00:00,done,56000.0,CXP,"WANAREJA,CILACAP",0.4,CGK,1,166.61666666666667
70fb6bf63826dff80dbc,2022-11-01 02:34:10+00:00,done,215000.0,DJB,"DANAU TELUK,JAMBI",1.0,DPK,1,34.36666666666667
28da8fc1fc6f47307280,2022-11-01 02:00:42+00:00,done,240000.0,BPN,"PENAJAM, PENAJAM PAS",1.0,CBN,1,341.3833333333333
7d988e0f6be09c1fb76d,2022-11-01 02:00:41+00:00,done,311000.0,BPN,"PENAJAM, PENAJAM PAS",1.0,CGK,1,253.0666666666667
d5c42a40ca00f1c660fa,2022-11-01 02:00:42+00:00,done,196800.0,BPN,"PENAJAM, PENAJAM PAS",1.0,JOG,1,247.18333333333337
9ff8f9f460f4330b29ab,2022-11-01 02:00:41+00:00,done,150000.0,BPN,"PENAJAM, PENAJAM PAS",1.0,PWT,1,240.88333333333333
f696f3ee581a5586130c,2022-11-01 00:24:04+00:00,done,182000.0,CXP,"WANAREJA,CILACAP",1.0,CGK,1,560.5
878d6b7daa56ed658dfd,2022-11-01 00:24:05+00:00,done,17998.0,CXP,"WANAREJA,CILACAP",0.08,CGK,1,564.0666666666667
0a316a3d8e86b801362f,2022-11-01 00:24:04+00:00,done,93449.0,CXP,"WANAREJA,CILACAP",0.26,CGK,1,404.93333333333334
429e3a6d2f731676b2bd,2022-11-01 00:24:05+00:00,done,26400.0,CXP,"WANAREJA,CILACAP",0.05,CGK,1,555.4
e86454f6e59b62c8b2fe,2022-11-01 00:24:04+00:00,done,63000.0,CXP,"WANAREJA,CILACAP",0.4,CGK,1,561.3666666666667
7398a96c59567b8eb313,2022-11-01 00:24:04+00:00,done,22380.0,CXP,"WANAREJA,CILACAP",0.2,CGK,1,558.7333333333333
351f94fd1164aa9b4766,2022-11-01 00:24:04+00:00,done,24000.0,CXP,"WANAREJA,CILACAP",0.25,CGK,1,559.6833333333333
3e6502c912f8b4d9f4e5,2022-11-01 00:24:04+00:00,done,55136.0,CXP,"WANAREJA,CILACAP",0.2,CGK,1,561.1
97b76a4eed90eccb9a18,2022-11-01 00:24:04+00:00,done,100716.0,CXP,"WANAREJA,CILACAP",0.85,CGK,1,560.7833333333333
718b947e535236670c12,2022-11-01 00:24:04+00:00,done,95500.0,CXP,"WANAREJA,CILACAP",0.36,CGK,1,559.0166666666667
d9a02c516b1b939f2505,2022-11-01 00:24:04+00:00,done,68900.0,CXP,"WANAREJA,CILACAP",0.35,CGK,1,563.5333333333333
48c50bfee2f23e6c204c,2022-11-01 00:24:04+00:00,done,96400.0,CXP,"WANAREJA,CILACAP",0.5,CGK,1,139.56666666666666
5d77306a00dd711125e9,2022-11-01 00:24:04+00:00,done,35619.0,CXP,"WANAREJA,CILACAP",0.3,CGK,1,559.3833333333333
8b1495c48e35d46bf4c8,2022-11-01 00:24:04+00:00,done,129000.0,CXP,"WANAREJA,CILACAP",1.0,CGK,1,563.8
bb49bd41e582e8ce53ef,2022-11-01 00:24:05+00:00,done,31400.0,CXP,"WANAREJA,CILACAP",0.03,CGK,1,564.4333333333333
246f473b25a19cb9d542,2022-11-01 02:47:09+00:00,done,105575.0,SOC,"MOJOSONGO, BOYOLALI",1.0,CGK,1,522.5833333333334
e3141bde4c71fa66dd02,2022-11-01 10:20:29+00:00,done,238160.0,PDG,"PAYAKUMBUH BARAT, PA",1.0,CGK,1,0.25000000000000006
6e42e208b6e540883858,2022-11-01 00:24:04+00:00,done,55894.0,CXP,"WANAREJA,CILACAP",0.15,CGK,1,562.9166666666666
8dd7908bb1e9242f9513,2022-11-01 00:24:05+00:00,done,58300.0,CXP,"WANAREJA,CILACAP",0.2,CGK,1,564.7666666666667
9b9dc13ce2614060f458,2022-11-01 00:24:04+00:00,done,123500.0,CXP,"WANAREJA,CILACAP",2.4,CGK,1,562.0833333333334
037e04cde4e6fdadfa13,2022-11-01 01:35:18+00:00,done,18374.0,MXG,"DAU, KABUPATEN MALAN",0.02,CGK,1,179.76666666666668
36565c748b8ff72db110,2022-11-01 01:35:18+00:00,done,1831.0,MXG,"DAU, KABUPATEN MALAN",0.1,CGK,1,367.06666666666666
4321a375b0840fd4f264,2022-11-01 01:35:18+00:00,done,46510.0,MXG,"DAU, KABUPATEN MALAN",0.03,CGK,1,358.23333333333335
86446581f83106d91869,2022-11-01 01:35:20+00:00,done,837.0,MXG,"DAU, KABUPATEN MALAN",0.05,CGK,1,367.03333333333336
9a0b1bba8fd26c12e36a,2022-11-01 01:35:17+00:00,done,71221.0,MXG,"DAU, KABUPATEN MALAN",0.12,CGK,1,279.8833333333333
696ebdccc793778bb1e0,2022-11-01 01:35:18+00:00,done,9254.0,MXG,"DAU, KABUPATEN MALAN",0.01,CGK,1,322.1166666666667
64294109650a43a06836,2022-11-01 01:35:18+00:00,done,19506.0,MXG,"DAU, KABUPATEN MALAN",0.04,CGK,1,430.21666666666664
24dfaee57c15c6eba418,2022-11-01 01:35:18+00:00,done,32171.0,MXG,"DAU, KABUPATEN MALAN",0.21,CGK,1,238.2
3641c6f4fa9974a40f57,2022-11-01 01:35:17+00:00,done,53312.0,MXG,"DAU, KABUPATEN MALAN",0.03,CGK,1,433.98333333333335
4b566db9ba90c35e0a5d,2022-11-01 01:35:19+00:00,done,26480.0,MXG,"DAU, KABUPATEN MALAN",0.04,CGK,1,428.78333333333336
a8e01e1651843312a302,2022-11-01 01:35:18+00:00,done,7500.0,MXG,"DAU, KABUPATEN MALAN",0.048,CGK,1,498.7333333333334
c410bb030dc6675011ab,2022-11-01 01:35:18+00:00,done,31073.0,MXG,"DAU, KABUPATEN MALAN",0.01,CGK,1,362.8833333333333
a221de9acb6a8f6655c3,2022-11-01 01:35:18+00:00,done,174070.0,MXG,"DAU, KABUPATEN MALAN",1.0,CGK,1,454.25
098814bf25c2568369cf,2022-11-01 01:35:18+00:00,done,40657.0,MXG,"DAU, KABUPATEN MALAN",0.07,CGK,1,235.78333333333333
955739518ab12289f280,2022-11-01 01:35:18+00:00,done,33810.0,MXG,"DAU, KABUPATEN MALAN",0.5,CGK,1,480.6333333333333
6c1f944fdd5ae8b14840,2022-11-01 01:35:18+00:00,done,97553.0,MXG,"DAU, KABUPATEN MALAN",0.09,CGK,1,172.91666666666666
a1f1e16dcb936192defb,2022-11-01 01:35:18+00:00,done,48336.0,MXG,"DAU, KABUPATEN MALAN",0.08,CGK,1,474.95
4fb5fc0321b1113e3fa2,2022-11-01 01:35:19+00:00,done,289260.0,MXG,"DAU, KABUPATEN MALAN",3.0,CGK,1,304.51666666666665
9947286dd0b00e68338d,2022-11-01 01:35:17+00:00,done,200000.0,MXG,"DAU, KABUPATEN MALAN",1.0,TGR,1,385.8833333333333
9a170636042cb02c814f,2022-11-01 01:35:20+00:00,done,118000.0,MXG,"DAU, KABUPATEN MALAN",1.0,BDO,1,240.2
fda9d6f0e5445184a3ed,2022-11-01 01:35:17+00:00,done,167000.0,MXG,"DAU, KABUPATEN MALAN",1.0,CGK,1,459.68333333333334
331ed31b26d171674bb0,2022-11-01 01:35:18+00:00,done,42310.0,MXG,"DAU, KABUPATEN MALAN",0.06,CGK,1,207.31666666666666
1e02af63322390b0c9c6,2022-11-01 01:35:18+00:00,done,178000.0,MXG,"DAU, KABUPATEN MALAN",1.0,BDO,1,443.53333333333336
d087e1c7ac6fc3158613,2022-11-01 01:35:20+00:00,done,36996.0,MXG,"DAU, KABUPATEN MALAN",0.08,CGK,1,367.3
b233797d80b411a5e84e,2022-11-01 01:35:20+00:00,done,23266.0,MXG,"DAU, KABUPATEN MALAN",0.05,CGK,1,367.3
26416601439f36683b86,2022-11-01 01:35:20+00:00,done,40494.0,MXG,"DAU, KABUPATEN MALAN",0.02,CGK,1,380.65
bc2df6e55c9ca49fdd68,2022-11-01 02:23:37+00:00,done,212180.0,SRG,"KALIWUNGU,KENDAL",1.0,CGK,1,201.1
38b107eb561a4d5ff6c7,2022-11-01 02:23:37+00:00,done,199000.0,SRG,"KALIWUNGU,KENDAL",1.0,CGK,1,402.85
b4cb06bc04e36fce8336,2022-11-01 02:23:37+00:00,done,87653.0,SRG,"KALIWUNGU SELATAN,KE",1.0,CGK,1,280.26666666666665
487487cc1d2336a90bdd,2022-11-01 02:23:37+00:00,done,200000.0,SRG,"KALIWUNGU SELATAN,KE",1.0,CGK,1,287.5833333333333
22fac26d4597e981d035,2022-11-01 01:12:30+00:00,done,166000.0,MXG,"DAU, KABUPATEN MALAN",1.0,CGK,1,203.68333333333334
ad1c27228e69672a56bf,2022-11-01 01:11:39+00:00,done,119780.0,SRG,"RINGINARUM,KENDAL",1.0,CGK,1,159.83333333333334
5135948a947a54d1acf2,2022-11-01 01:11:39+00:00,done,116000.0,SRG,"RINGINARUM,KENDAL",1.0,SOC,1,186.13333333333333
1f5e5b8b689751b23a5f,2022-11-01 01:11:39+00:00,done,348000.0,SRG,"RINGINARUM,KENDAL",1.0,CGK,1,129.3166666666667
4791f440ee5d8a7e73a9,2022-11-01 01:37:40+00:00,done,192000.0,SRG,"KALIWUNGU,KENDAL",1.0,CGK,1,134.63333333333335
61d2000c53aeb8521154,2022-11-01 01:37:40+00:00,done,228660.0,SRG,"KALIWUNGU,KENDAL",1.0,CGK,1,81.38333333333334
f3445904156ac3a2044d,2022-11-01 01:37:40+00:00,done,170100.0,SRG,"KALIWUNGU,KENDAL",1.0,CGK,1,89.95
1c437c7bae974758e6fa,2022-11-01 01:37:40+00:00,done,159000.0,SRG,"KALIWUNGU,KENDAL",1.0,CGK,1,68.31666666666666
4f179480e15ff4647ab1,2022-11-01 01:37:40+00:00,done,18500.0,SRG,"KALIWUNGU,KENDAL",1.0,SOC,1,117.38333333333334
0ecf106f5467564d5760,2022-11-01 01:37:40+00:00,done,127900.0,SRG,"KALIWUNGU,KENDAL",1.0,CGK,1,97.51666666666667
7e54cfd790164d1504df,2022-11-01 01:37:40+00:00,done,18999.0,SRG,"KALIWUNGU,KENDAL",0.2,CGK,1,36.666666666666664
4c7745073b3acda5fe06,2022-11-01 02:25:07+00:00,done,88900.0,GTO,"TILAMUTA,KAB.BOALEMO",0.5,CGK,1,567.1166666666667
ccee5c11bb3c7c0c6dd5,2022-11-01 02:25:06+00:00,done,156000.0,GTO,"TILAMUTA,KAB.BOALEMO",0.2,CGK,1,563.7333333333333
dbce37a1b46f9c6b5aaa,2022-11-01 02:25:06+00:00,done,100393.0,GTO,"TILAMUTA,KAB.BOALEMO",0.485,CGK,1,564.3333333333334
79dc133dea5dce26b95d,2022-11-01 04:47:42+00:00,done,849700.0,MDN,"MAGETAN, KAB MAGETAN",1.0,CGK,1,24.45
5a55325059192c4d411a,2022-11-01 06:45:02+00:00,done,140000.0,MES,"TELUK MENGKUDU,SEI R",1.0,PWT,1,424.8666666666667
439a1c53d64c8a5341c5,2022-11-01 06:45:02+00:00,done,157000.0,MES,"TANJUNG BERINGIN,SEI",1.0,CGK,1,422.9
0b65c0ac1ab5a42d3bce,2022-11-01 04:53:22+00:00,done,254000.0,MDC,"WENANG,MANADO",1.0,CGK,1,315.4
c12195f183d39c6a25b3,2022-11-01 01:53:42+00:00,done,450000.0,GTO,"TILAMUTA,KAB.BOALEMO",2.5,CGK,1,599.1666666666666
7fb81f23e6584b28b3fa,2022-11-01 01:53:42+00:00,done,76000.0,GTO,"TILAMUTA,KAB.BOALEMO",0.5,CGK,1,598.6166666666667
22010c03d97477ce70d3,2022-11-01 06:42:49+00:00,done,114400.0,MGL,"MUNGKID,KAB.MAGELANG",1.2,CGK,1,202.96666666666667
aa5eddb92212bf5a6ae5,2022-11-01 06:42:49+00:00,done,133400.0,MGL,"MUNGKID,KAB.MAGELANG",2.0,CGK,1,203.43333333333334
cc93e309a1a9aa70415b,2022-11-01 03:12:12+00:00,done,67000.0,MDC,"SINGKIL,MANADO",0.6,CGK,1,392.4
3dc7e5371bc90af936a2,2022-11-01 03:12:10+00:00,done,249000.0,MDC,"SINGKIL,MANADO",1.0,CGK,1,161.51666666666668
39161fa03864c6819254,2022-11-01 03:12:11+00:00,done,239000.0,MDC,"BUNAKEN,MANADO",1.0,CGK,1,247.78333333333336
3eef019f8c6ea0e590e3,2022-11-01 02:32:44+00:00,done,224161.0,DTB,"PANDAN,TAPANULI TENG",1.0,JOG,1,48.483333333333334
d6705ce6fd7364917d8c,2022-11-01 02:32:44+00:00,done,212000.0,DTB,"PANDAN,TAPANULI TENG",1.0,CGK,1,474.35
2cc73e71d58e74121dbc,2022-11-01 02:32:44+00:00,done,110000.0,DTB,"PANDAN,TAPANULI TENG",1.0,CGK,1,60.1
69fbe4d20ac0c99d5d5b,2022-11-01 02:32:44+00:00,done,194000.0,DTB,"PANDAN,TAPANULI TENG",1.0,SUB,1,464.46666666666664
4c513b0dd2ccbf615854,2022-11-01 02:32:44+00:00,done,150000.0,DTB,"PANDAN,TAPANULI TENG",1.0,CGK,1,133.28333333333336
5d0e5fb18c3c82a1f85d,2022-11-01 04:33:46+00:00,done,366000.0,PKU,"TAPUNG HILIR, BANGKI",1.0,CGK,1,77.95
f71445d9b3009c963353,2022-11-01 04:33:46+00:00,done,150000.0,PKU,"TAPUNG, BANGKINANG",1.0,TGL,1,163.23333333333332
cb00ebeeed2a7bbaf0a5,2022-11-01 04:33:46+00:00,done,209040.0,PKU,"TAPUNG, BANGKINANG",1.0,BDO,1,50.53333333333333
0051909d7a903681a2be,2022-11-01 03:12:11+00:00,done,336375.0,MDC,"SINGKIL,MANADO",1.0,CGK,1,11.033333333333333
e8bcffde46511200a749,2022-11-01 03:12:11+00:00,done,229000.0,MDC,"SINGKIL,MANADO",1.0,CGK,1,327.9
f4b5a7d9a73e3f7a53ac,2022-11-01 04:33:46+00:00,done,291000.0,PKU,"TAPUNG HILIR, BANGKI",1.0,CGK,1,30.183333333333334
3a80518f26cfb6006436,2022-11-01 04:33:46+00:00,done,1960000.0,PKU,"TAPUNG HILIR, BANGKI",1.0,CGK,1,147.55
b7a6c41b8891a1055fb1,2022-11-01 04:33:47+00:00,done,165000.0,PKU,"TAPUNG HILIR, BANGKI",0.09,CGK,1,82.41666666666667
4cfd1c3d9e8f99cb160a,2022-11-01 04:33:47+00:00,done,253000.0,PKU,"TAPUNG HILIR, BANGKI",0.5,CGK,1,97.6
7a59249454f0805f098c,2022-11-01 04:33:46+00:00,done,202410.0,PKU,"TAPUNG HULU, BANGKIN",1.0,CGK,1,127.60000000000001
032ff6adbf6b08982d76,2022-11-01 03:41:32+00:00,done,49000.0,MGL,"KUTOARJO,PURWOREJO",0.24,CGK,1,73.43333333333334
ca0ab404d283f4475b81,2022-11-01 03:41:32+00:00,done,180000.0,MGL,"KUTOARJO,PURWOREJO",1.0,CGK,1,54.46666666666667
8a46e816c339ba13b4fe,2022-11-01 07:38:47+00:00,done,216000.0,DJB,"PELEPAT ILIR,MUARABU",1.0,CGK,1,0.6333333333333333
e0c956d04df90fc01615,2022-11-01 03:12:08+00:00,done,263000.0,MDC,"SINGKIL,MANADO",1.0,CGK,1,26.483333333333334
f7d13407faba73fffad5,2022-11-01 03:41:32+00:00,done,74500.0,MGL,"KUTOARJO,PURWOREJO",0.5,CGK,1,271.68333333333334
88f8349d4584510cf800,2022-11-01 03:41:32+00:00,done,91200.0,MGL,"KUTOARJO,PURWOREJO",0.44,CGK,1,73.43333333333334
e8dd058a453e14135950,2022-11-01 03:41:32+00:00,done,26650.0,MGL,"KUTOARJO,PURWOREJO",0.1,CGK,1,91.15
323d8aa1f7dd602ff174,2022-11-01 03:41:32+00:00,done,34500.0,MGL,"KUTOARJO,PURWOREJO",0.3,CGK,1,226.83333333333334
8dbb831bf485d84c2bd9,2022-11-01 03:41:32+00:00,done,28355.0,MGL,"KUTOARJO,PURWOREJO",0.3,CGK,1,247.13333333333335
e421e4fa57ac2b780476,2022-11-01 03:41:32+00:00,done,22703.0,MGL,"KUTOARJO,PURWOREJO",0.1,CGK,1,91.15
b36a56f5e9e28b4833ec,2022-11-01 03:41:32+00:00,done,44100.0,MGL,"KUTOARJO,PURWOREJO",0.3,CGK,1,73.43333333333334
37e5438285aa418c9020,2022-11-01 03:41:32+00:00,done,35400.0,MGL,"KUTOARJO,PURWOREJO",0.02,CGK,1,280.65
219e6998fd53bee01ba8,2022-11-01 03:06:36+00:00,done,125000.0,MGL,"KUTOARJO,PURWOREJO",0.3,CGK,1,480.95
6a564236b3c610429665,2022-11-01 03:06:35+00:00,done,129500.0,MGL,"KUTOARJO,PURWOREJO",1.89,CGK,1,65.46666666666667
0106ad880bc3eb01660b,2022-11-01 03:06:35+00:00,done,18500.0,MGL,"KUTOARJO,PURWOREJO",0.1,CGK,1,82.65
c226204e11bc6049d1a9,2022-11-01 03:06:36+00:00,done,50801.0,MGL,"KUTOARJO,PURWOREJO",2.0,CGK,1,84.78333333333333
4ff7863c5f3fea640552,2022-11-01 07:19:40+00:00,done,165000.0,CBN,"SUMBER JAYA,MAJALENG",1.0,CGK,1,33.85
3c72ff125bff1f170040,2022-11-01 07:19:40+00:00,done,42100.0,CBN,"SUMBER JAYA,MAJALENG",0.437,CGK,1,106.13333333333334
15c3332c9682013132ae,2022-11-01 04:59:58+00:00,done,146500.0,CLG,"BOJONG,PANDEGLANG",0.08,CGK,1,427.95
a48b78bb2d4b0811dbf4,2022-11-01 04:59:58+00:00,done,120435.0,CLG,"BOJONG,PANDEGLANG",5.0,CGK,1,151.26666666666668
5a1e5aac3f9ccc6e504c,2022-11-01 04:59:58+00:00,done,20615.0,CLG,"BOJONG,PANDEGLANG",0.4,CGK,1,167.95
9642c90639a430c76707,2022-11-01 04:59:58+00:00,done,191000.0,CLG,"BOJONG,PANDEGLANG",1.0,CGK,1,427.1166666666667
78f754541a1e294e7e36,2022-11-01 07:16:55+00:00,done,63500.0,MDN,"BENDO,MAGETAN",0.4,CGK,1,10.25
ddd22a7d96d72dbdf382,2022-11-01 04:59:58+00:00,done,288750.0,CLG,"BOJONG,PANDEGLANG",1.0,CGK,1,426.6333333333333
81b8ca2071b17221f5a2,2022-11-01 03:12:11+00:00,done,70000.0,MDC,"SINGKIL,MANADO",1.0,PKU,1,256.65000000000003
cd697cc413522fa8bd0e,2022-11-01 03:12:10+00:00,done,160000.0,MDC,"SINGKIL,MANADO",1.0,CGK,1,272.90000000000003
c35951d24d1369996dbb,2022-11-01 04:33:46+00:00,done,204000.0,PKU,"TAPUNG HILIR, BANGKI",1.0,CGK,1,54.416666666666664
aadb3576a8fccff86a01,2022-11-01 04:33:46+00:00,done,332690.0,PKU,"TAPUNG HILIR, BANGKI",1.0,TGR,1,43.7
729dec54dd496d0def62,2022-11-01 04:33:47+00:00,done,142000.0,PKU,"TAPUNG, BANGKINANG",1.0,CGK,1,111.58333333333333
001f7acd1670ec6d6973,2022-11-01 11:33:43+00:00,done,60833.0,MGL,"KUTOARJO,PURWOREJO",1.5,CGK,1,10.45
9e798dc6b39b01da3f91,2022-11-01 02:10:15+00:00,done,105800.0,MGL,"KUTOARJO,PURWOREJO",1.5,CGK,1,176.13333333333333
5166060cc80bff9833c6,2022-11-01 02:10:14+00:00,done,135500.0,MGL,"KUTOARJO,PURWOREJO",0.4,CGK,1,78.15
2bb71b3aecc339757555,2022-11-01 02:10:14+00:00,done,36486.0,MGL,"KUTOARJO,PURWOREJO",0.04,CGK,1,78.15
edd3024c923ce73a6fa8,2022-11-01 02:10:14+00:00,done,293500.0,MGL,"KUTOARJO,PURWOREJO",0.3,CGK,1,78.15
4fed16b1f7e5f96984d3,2022-11-01 02:10:14+00:00,done,109050.0,MGL,"KUTOARJO,PURWOREJO",0.3,CGK,1,78.15
c39d9e44a8420f1c95a1,2022-11-01 04:59:52+00:00,done,28000.0,CLG,"MUNJUL,PANDEGLANG",1.0,SRG,1,183.28333333333333
87c9e590aa5d16f54e2d,2022-11-01 04:59:51+00:00,done,58406.0,CLG,"MUNJUL,PANDEGLANG",1.28,CGK,1,246.98333333333338
427b7169da942fe54eb6,2022-11-01 04:59:52+00:00,done,14922.0,CLG,"MUNJUL,PANDEGLANG",0.01,CGK,1,122.68333333333335
2954d1544c86c7f4a18a,2022-11-01 04:59:52+00:00,done,33268.0,CLG,"MUNJUL,PANDEGLANG",0.48,CGK,1,394.85
de22dc72ebb48557c480,2022-11-01 04:59:51+00:00,done,150750.0,CLG,"MUNJUL,PANDEGLANG",4.0,CGK,1,28.283333333333335
53f22e2f9229ac636c89,2022-11-01 02:10:15+00:00,done,17835.0,MGL,"KUTOARJO,PURWOREJO",0.08,CGK,1,214.98333333333332
dad683abf08aa655f217,2022-11-01 02:10:15+00:00,done,54717.0,MGL,"KUTOARJO,PURWOREJO",0.5,CGK,1,34.06666666666667
16eb3312c4396cdb537f,2022-11-01 02:10:14+00:00,done,85763.0,MGL,"KUTOARJO,PURWOREJO",1.0,CGK,1,176.15
19e1b6bce3d49904dc14,2022-11-01 02:10:14+00:00,done,48000.0,MGL,"KUTOARJO,PURWOREJO",0.2,CGK,1,78.15
5b890ed63db358336c1a,2022-11-01 02:10:15+00:00,done,58500.0,MGL,"KUTOARJO,PURWOREJO",0.4,CGK,1,33.66666666666667
091f883ffc50db955195,2022-11-01 02:10:14+00:00,done,142250.0,MGL,"KUTOARJO,PURWOREJO",0.3,CGK,1,78.15
f4275a4ebfc873455f05,2022-11-01 04:19:24+00:00,done,49000.0,CBN,"LEUWIMUNDING,MAJALEN",0.5,CGK,1,179.35
0c1df500788c6d571736,2022-11-01 02:52:41+00:00,done,236000.0,BTJ,"DARUL KAMAL,JANTHO",1.0,CGK,1,438.81666666666666
47ca8864959c4302e9c5,2022-11-01 03:29:12+00:00,done,311060.0,DTB,"PANDAN,TAPANULI TENG",1.0,CGK,1,262.55
86556cf3a5e6935d2650,2022-11-01 03:29:12+00:00,done,59000.0,DTB,"PANDAN,TAPANULI TENG",1.0,SRG,1,231.96666666666667
85a6a9ff7e9f57a970b9,2022-11-01 03:29:12+00:00,done,817000.0,DTB,"PANDAN,TAPANULI TENG",2.0,CGK,1,299.6
66f1d16424180e8bd8e1,2022-11-01 03:29:12+00:00,done,462407.0,DTB,"PANDAN,TAPANULI TENG",1.0,CGK,1,123.25000000000001
4cca5622fc43e2699c64,2022-11-01 03:29:12+00:00,done,186000.0,DTB,"PANDAN,TAPANULI TENG",1.0,CGK,1,257.53333333333336
9a5dcc23b48642fd4ab2,2022-11-01 03:29:12+00:00,done,172000.0,DTB,"PANDAN,TAPANULI TENG",1.0,CGK,1,594.5
925b749d75d4fb09384b,2022-11-01 03:42:12+00:00,done,255840.0,MES,"KABANJAHE, KAB.KARO",1.0,CGK,1,315.43333333333334
14169348f7abed3c7530,2022-11-01 03:42:11+00:00,done,11000.0,MES,"KABANJAHE, KAB.KARO",1.0,MES,1,184.61666666666667
5ae3731a4dbcdd50cfc3,2022-11-01 03:42:11+00:00,done,11000.0,MES,"KABANJAHE, KAB.KARO",1.0,MES,1,132.61666666666667
33027631dc6f7b1c7fa9,2022-11-01 03:42:11+00:00,done,133515.0,MES,"KABANJAHE, KAB.KARO",1.0,CGK,1,101.43333333333334
72386a233af549efaf3f,2022-11-01 02:56:16+00:00,done,265000.0,KOE,"AIMERE,BAJAWA",1.0,CGK,1,513.6833333333334
dc67fb31727a9751c26b,2022-11-01 02:56:16+00:00,done,85000.0,KOE,"INERIE,NGADA",1.0,SRG,1,487.0166666666667
27e0200ab77ad5582aae,2022-11-01 02:56:16+00:00,done,224000.0,KOE,"AIMERE,BAJAWA",1.0,CGK,1,515.1333333333334
44d20f3cc9288def0908,2022-11-01 13:47:03+00:00,done,138375.0,PLM,LUBUKLINGGAU SELATAN,0.02,JOG,1,92.8
03c64c841a49082e29b9,2022-11-01 02:56:16+00:00,done,309000.0,KOE,"AIMERE,BAJAWA",1.0,BDO,1,514.35
f8377209aa122b01c7d8,2022-11-01 02:56:16+00:00,done,34000.0,KOE,"AIMERE,BAJAWA",1.0,KOE,1,152.45
f0145e2edddc586ed27b,2022-11-01 04:10:59+00:00,done,101000.0,JOG,"KASIHAN,BANTUL",1.0,CGK,1,329.76666666666665
3c480835ad5b4a79445d,2022-11-01 04:10:59+00:00,done,224965.0,JOG,"KASIHAN,BANTUL",1.0,CGK,1,352.68333333333334
b290117a9a7a9d7f694a,2022-11-01 04:11:00+00:00,done,56000.0,JOG,"KASIHAN,BANTUL",0.25,CGK,1,392.51666666666665
9286b3d0d8e229e69899,2022-11-01 04:10:59+00:00,done,167000.0,JOG,"KASIHAN,BANTUL",1.0,CGK,1,184.55
bd96dfc59df71dc2c0c4,2022-11-01 04:11:00+00:00,done,167000.0,JOG,"KASIHAN,BANTUL",1.0,CGK,1,127.96666666666668
8b2bf00d0a8845e7ef65,2022-11-01 04:10:59+00:00,done,80690.0,JOG,"KASIHAN,BANTUL",0.04,CGK,1,374.7
